"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Montenegro","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",18.054,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",19.585,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",19.808,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",19.759,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",3.7,,,,"Age coverage - maximum age: 74 years old"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",3.535,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",3.526,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",4.209,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",3.82,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",3.379,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",3.832,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",4.837,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",6.007,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",6.872,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",7.419,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",7.241,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",5.821,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",4.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",4.991,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",4.352,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",3.658,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",4.153,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",5.007,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",5.872,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",4.646,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",3.593,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",2.554,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",2.119,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",2.725,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",3.622,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",4.394,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",5.511,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",6.421,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",7.157,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",7.159,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",6.287,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",5.555,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",7.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",7.671,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",8.704,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",9.369,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",9.898,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",10.48,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",11.851,,,,"Repository: ILO-STATISTICS - Micro data processing"
